5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.254643440246582031e+00,4.150577545166015625e+00,4.051480770111083984e+00,3.957005977630615234e+00,3.866836071014404297e+00,3.780684709548950195e+00,3.698288202285766602e+00,3.619406938552856445e+00,3.543819904327392578e+00,3.471325874328613281e+00,3.401737689971923828e+00,3.334885358810424805e+00,3.270609378814697266e+00,3.208764791488647461e+00,3.149215221405029297e+00,3.091835975646972656e+00,3.036509990692138672e+00,2.983129501342773438e+00,2.931593179702758789e+00,2.881807565689086914e+00,2.833684206008911133e+00,2.787142038345336914e+00,2.742104053497314453e+00,2.698498010635375977e+00,2.656257629394531250e+00,2.615319252014160156e+00,2.575623512268066406e+00,2.537114620208740234e+00,2.499740600585937500e+00,2.463451385498046875e+00,2.428200960159301758e+00,2.393944978713989258e+00,2.360642194747924805e+00,2.328253030776977539e+00,2.296741008758544922e+00,2.266070127487182617e+00,2.236208200454711914e+00,2.207122564315795898e+00,2.178784132003784180e+00,2.151164054870605469e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.364130496978759766e+00,4.254708766937255859e+00,4.150639533996582031e+00,4.051539897918701172e+00,3.957062244415283203e+00,3.866889953613281250e+00,3.780736446380615234e+00,3.698337554931640625e+00,3.619454145431518555e+00,3.543865203857421875e+00,3.471369266510009766e+00,3.401779413223266602e+00,3.334925413131713867e+00,3.270648002624511719e+00,3.208801984786987305e+00,3.149250984191894531e+00,3.091870546340942383e+00,3.036543369293212891e+00,2.983161687850952148e+00,2.931624174118041992e+00,2.881837368011474609e+00,2.833713293075561523e+00,2.787170171737670898e+00,2.742130994796752930e+00,2.698524713516235352e+00,2.656283140182495117e+00,2.615344047546386719e+00,2.575647354125976562e+00,2.537137985229492188e+00,2.499763011932373047e+00,2.463473320007324219e+00,2.428222179412841797e+00,2.393965721130371094e+00,2.360662221908569336e+00,2.328272581100463867e+00,2.296760082244873047e+00,2.266088724136352539e+00,2.236222982406616211e+00,2.207132816314697266e+00,2.178790092468261719e+00,2.151165962219238281e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.479402065277099609e+00,4.364199638366699219e+00,4.254774093627929688e+00,4.150701522827148438e+00,4.051599025726318359e+00,3.957118749618530273e+00,3.866944074630737305e+00,3.780787944793701172e+00,3.698386907577514648e+00,3.619501352310180664e+00,3.543910503387451172e+00,3.471412658691406250e+00,3.401821136474609375e+00,3.334965467453002930e+00,3.270686626434326172e+00,3.208839178085327148e+00,3.149286746978759766e+00,3.091904878616333008e+00,3.036576509475708008e+00,2.983193635940551758e+00,2.931655168533325195e+00,2.881867408752441406e+00,2.833742141723632812e+00,2.787198066711425781e+00,2.742158174514770508e+00,2.698550939559936523e+00,2.656308650970458984e+00,2.615368604660034180e+00,2.575671434402465820e+00,2.537161350250244141e+00,2.499785661697387695e+00,2.463495492935180664e+00,2.428243398666381836e+00,2.393986463546752930e+00,2.360677719116210938e+00,2.328283071517944336e+00,2.296765565872192383e+00,2.266089916229248047e+00,2.236222982406616211e+00,2.207133054733276367e+00,2.178790330886840820e+00,2.151165962219238281e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.729150295257568359e+00,4.600927829742431641e+00,4.479474544525146484e+00,4.364268302917480469e+00,4.254839420318603516e+00,4.150763988494873047e+00,4.051658630371093750e+00,3.957175254821777344e+00,3.866998434066772461e+00,3.780839443206787109e+00,3.698436260223388672e+00,3.619548797607421875e+00,3.543955802917480469e+00,3.471456050872802734e+00,3.401862859725952148e+00,3.335005521774291992e+00,3.270725250244140625e+00,3.208876132965087891e+00,3.149322509765625000e+00,3.091939449310302734e+00,3.036609649658203125e+00,2.983225822448730469e+00,2.931686162948608398e+00,2.881897449493408203e+00,2.833771228790283203e+00,2.787226200103759766e+00,2.742185354232788086e+00,2.698577165603637695e+00,2.656333923339843750e+00,2.615393400192260742e+00,2.575695276260375977e+00,2.537183284759521484e+00,2.499801635742187500e+00,2.463505983352661133e+00,2.428248643875122070e+00,2.393986701965332031e+00,2.360677957534790039e+00,2.328283309936523438e+00,2.296765804290771484e+00,2.266090154647827148e+00,2.236223220825195312e+00,2.207133054733276367e+00,2.178790330886840820e+00,2.151166200637817383e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.864810466766357422e+00,4.729231357574462891e+00,4.601004123687744141e+00,4.479546546936035156e+00,4.364336967468261719e+00,4.254904747009277344e+00,4.150825977325439453e+00,4.051717758178710938e+00,3.957231760025024414e+00,3.867052316665649414e+00,3.780890941619873047e+00,3.698485851287841797e+00,3.619596004486083984e+00,3.544001340866088867e+00,3.471499681472778320e+00,3.401905059814453125e+00,3.335045814514160156e+00,3.270763874053955078e+00,3.208913326263427734e+00,3.149358272552490234e+00,3.091974020004272461e+00,3.036643028259277344e+00,2.983257770538330078e+00,2.931717157363891602e+00,2.881927251815795898e+00,2.833800077438354492e+00,2.787254095077514648e+00,2.742212533950805664e+00,2.698600769042968750e+00,2.656351089477539062e+00,2.615403890609741211e+00,2.575700044631958008e+00,2.537183523178100586e+00,2.499801874160766602e+00,2.463505983352661133e+00,2.428248882293701172e+00,2.393986701965332031e+00,2.360677957534790039e+00,2.328283548355102539e+00,2.296766042709350586e+00,2.266090631484985352e+00,2.236227989196777344e+00,2.207142114639282227e+00,2.178803205490112305e+00,2.151182651519775391e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.864895820617675781e+00,4.729311943054199219e+00,4.601080417633056641e+00,4.479619026184082031e+00,4.364405632019042969e+00,4.254970073699951172e+00,4.150888442993164062e+00,4.051776885986328125e+00,3.957288265228271484e+00,3.867106199264526367e+00,3.780942440032958984e+00,3.698535203933715820e+00,3.619643211364746094e+00,3.544046640396118164e+00,3.471543073654174805e+00,3.401946783065795898e+00,3.335085868835449219e+00,3.270802736282348633e+00,3.208950519561767578e+00,3.149394273757934570e+00,3.092008352279663086e+00,3.036676168441772461e+00,2.983289957046508789e+00,2.931748151779174805e+00,2.881952762603759766e+00,2.833817958831787109e+00,2.787264823913574219e+00,2.742216348648071289e+00,2.698601007461547852e+00,2.656351327896118164e+00,2.615404129028320312e+00,2.575700283050537109e+00,2.537183761596679688e+00,2.499802112579345703e+00,2.463506221771240234e+00,2.428249120712280273e+00,2.393988609313964844e+00,2.360684394836425781e+00,2.328294277191162109e+00,2.296781063079833984e+00,2.266109466552734375e+00,2.236246109008789062e+00,2.207159757614135742e+00,2.178820371627807617e+00,2.151199340820312500e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.864981174468994141e+00,4.729392528533935547e+00,4.601156711578369141e+00,4.479691505432128906e+00,4.364474296569824219e+00,4.255035400390625000e+00,4.150950431823730469e+00,4.051836013793945312e+00,3.957344770431518555e+00,3.867160081863403320e+00,3.780994176864624023e+00,3.698584556579589844e+00,3.619690418243408203e+00,3.544091939926147461e+00,3.471586465835571289e+00,3.401988506317138672e+00,3.335125923156738281e+00,3.270841360092163086e+00,3.208987712860107422e+00,3.149430036544799805e+00,3.092036008834838867e+00,3.036695241928100586e+00,2.983300685882568359e+00,2.931751251220703125e+00,2.881953001022338867e+00,2.833818197250366211e+00,2.787265062332153320e+00,2.742216587066650391e+00,2.698601245880126953e+00,2.656351566314697266e+00,2.615404367446899414e+00,2.575700283050537109e+00,2.537186622619628906e+00,2.499810218811035156e+00,2.463519334793090820e+00,2.428266763687133789e+00,2.394009113311767578e+00,2.360704660415649414e+00,2.328313827514648438e+00,2.296800136566162109e+00,2.266127824783325195e+00,2.236264228820800781e+00,2.207177400588989258e+00,2.178837537765502930e+00,2.151216030120849609e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.865066528320312500e+00,4.729473114013671875e+00,4.601233005523681641e+00,4.479763984680175781e+00,4.364542961120605469e+00,4.255100727081298828e+00,4.151012420654296875e+00,4.051895141601562500e+00,3.957401037216186523e+00,3.867214202880859375e+00,3.781045675277709961e+00,3.698633909225463867e+00,3.619737625122070312e+00,3.544137239456176758e+00,3.471630096435546875e+00,3.402029514312744141e+00,3.335156202316284180e+00,3.270861148834228516e+00,3.208997964859008789e+00,3.149431467056274414e+00,3.092036247253417969e+00,3.036695480346679688e+00,2.983300924301147461e+00,2.931751489639282227e+00,2.881953239440917969e+00,2.833818197250366211e+00,2.787265062332153320e+00,2.742216587066650391e+00,2.698605537414550781e+00,2.656361818313598633e+00,2.615420341491699219e+00,2.575721502304077148e+00,2.537209749221801758e+00,2.499832868576049805e+00,2.463541269302368164e+00,2.428287982940673828e+00,2.394029855728149414e+00,2.360724687576293945e+00,2.328333616256713867e+00,2.296819210052490234e+00,2.266146421432495117e+00,2.236282348632812500e+00,2.207194805145263672e+00,2.178854703903198242e+00,2.151232719421386719e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.865152359008789062e+00,4.729554176330566406e+00,4.601309776306152344e+00,4.479836463928222656e+00,4.364612102508544922e+00,4.255166053771972656e+00,4.151074886322021484e+00,4.051954746246337891e+00,3.957457542419433594e+00,3.867268085479736328e+00,3.781097173690795898e+00,3.698679924011230469e+00,3.619770765304565430e+00,3.544158220291137695e+00,3.471639633178710938e+00,3.402029514312744141e+00,3.335156202316284180e+00,3.270861148834228516e+00,3.208997964859008789e+00,3.149431467056274414e+00,3.092036247253417969e+00,3.036695480346679688e+00,2.983300924301147461e+00,2.931751489639282227e+00,2.881959676742553711e+00,2.833831787109375000e+00,2.787284612655639648e+00,2.742242097854614258e+00,2.698632001876831055e+00,2.656387329101562500e+00,2.615444898605346680e+00,2.575745582580566406e+00,2.537233114242553711e+00,2.499855279922485352e+00,2.463563203811645508e+00,2.428309440612792969e+00,2.394050598144531250e+00,2.360744714736938477e+00,2.328353166580200195e+00,2.296838283538818359e+00,2.266165018081665039e+00,2.236300468444824219e+00,2.207212686538696289e+00,2.178871631622314453e+00,2.151249408721923828e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.865237712860107422e+00,4.729634761810302734e+00,4.601386070251464844e+00,4.479908943176269531e+00,4.364680767059326172e+00,4.255231380462646484e+00,4.151136875152587891e+00,4.052006721496582031e+00,3.957494020462036133e+00,3.867289781570434570e+00,3.781106233596801758e+00,3.698679924011230469e+00,3.619770765304565430e+00,3.544158220291137695e+00,3.471640110015869141e+00,3.402029752731323242e+00,3.335156440734863281e+00,3.270861387252807617e+00,3.208998441696166992e+00,3.149432420730590820e+00,3.092045545578002930e+00,3.036712169647216797e+00,2.983324766159057617e+00,2.931781768798828125e+00,2.881989717483520508e+00,2.833860635757446289e+00,2.787312507629394531e+00,2.742269039154052734e+00,2.698658227920532227e+00,2.656412839889526367e+00,2.615469694137573242e+00,2.575769424438476562e+00,2.537256479263305664e+00,2.499878168106079102e+00,2.463585138320922852e+00,2.428330898284912109e+00,2.394071340560913086e+00,2.360764980316162109e+00,2.328372716903686523e+00,2.296857357025146484e+00,2.266183614730834961e+00,2.236318349838256836e+00,2.207230091094970703e+00,2.178889036178588867e+00,2.151266098022460938e+00
